Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 17710 | GridSize: 221
Generation 2 | Revalues: 23310 | GridSize: 233
Generation 3 | Revalues: 24570 | GridSize: 240
Generation 4 | Revalues: 27500 | GridSize: 217
Generation 5 | Revalues: 29320 | GridSize: 237
Generation 6 | Revalues: 31500 | GridSize: 246
Generation 7 | Revalues: 33970 | GridSize: 290
Generation 8 | Revalues: 35140 | GridSize: 294
Generation 9 | Revalues: 36610 | GridSize: 299
Generation 10 | Revalues: 38020 | GridSize: 300
Generation 11 | Revalues: 39710 | GridSize: 275
Generation 12 | Revalues: 41210 | GridSize: 277
Generation 13 | Revalues: 42920 | GridSize: 300
Generation 14 | Revalues: 44370 | GridSize: 300
Generation 15 | Revalues: 45610 | GridSize: 294
Generation 16 | Revalues: 46960 | GridSize: 297
Generation 17 | Revalues: 48210 | GridSize: 296
Generation 18 | Revalues: 49870 | GridSize: 293
Generation 19 | Revalues: 51190 | GridSize: 294
Generation 20 | Revalues: 52540 | GridSize: 294
Generation 21 | Revalues: 54080 | GridSize: 289
Generation 22 | Revalues: 55590 | GridSize: 285
Generation 23 | Revalues: 56940 | GridSize: 300
Generation 24 | Revalues: 58350 | GridSize: 291
Generation 25 | Revalues: 59410 | GridSize: 299
Generation 26 | Revalues: 60670 | GridSize: 300
Generation 27 | Revalues: 61930 | GridSize: 298
Generation 28 | Revalues: 63000 | GridSize: 300
Generation 29 | Revalues: 64240 | GridSize: 296
Generation 30 | Revalues: 65720 | GridSize: 300
Generation 31 | Revalues: 66860 | GridSize: 300
Generation 32 | Revalues: 68060 | GridSize: 298
Generation 33 | Revalues: 69430 | GridSize: 297
Generation 34 | Revalues: 70550 | GridSize: 300
Generation 35 | Revalues: 71820 | GridSize: 300
Generation 36 | Revalues: 73090 | GridSize: 293
Generation 37 | Revalues: 74610 | GridSize: 296
Generation 38 | Revalues: 75810 | GridSize: 298
Generation 39 | Revalues: 76910 | GridSize: 298
Generation 40 | Revalues: 78420 | GridSize: 300
Generation 41 | Revalues: 79510 | GridSize: 300
Generation 42 | Revalues: 80650 | GridSize: 300
Generation 43 | Revalues: 81880 | GridSize: 300
Generation 44 | Revalues: 82910 | GridSize: 300
Generation 45 | Revalues: 84030 | GridSize: 300
Generation 46 | Revalues: 85130 | GridSize: 300
Generation 47 | Revalues: 86180 | GridSize: 300
Generation 48 | Revalues: 87390 | GridSize: 298
Generation 49 | Revalues: 88850 | GridSize: 296
Generation 50 | Revalues: 89960 | GridSize: 300
Generation 51 | Revalues: 91030 | GridSize: 298
Generation 52 | Revalues: 92480 | GridSize: 300
Generation 53 | Revalues: 93600 | GridSize: 300
Generation 54 | Revalues: 94810 | GridSize: 300
Generation 55 | Revalues: 95980 | GridSize: 298
Generation 56 | Revalues: 97200 | GridSize: 295
Generation 57 | Revalues: 98490 | GridSize: 298
Generation 58 | Revalues: 99790 | GridSize: 299
Generation 59 | Revalues: 101300 | GridSize: 298
Generation 60 | Revalues: 102390 | GridSize: 300
Generation 61 | Revalues: 103700 | GridSize: 300
Generation 62 | Revalues: 104820 | GridSize: 299
Generation 63 | Revalues: 105880 | GridSize: 300
Generation 64 | Revalues: 106980 | GridSize: 300
Generation 65 | Revalues: 108000 | GridSize: 299
Generation 66 | Revalues: 109340 | GridSize: 300
Generation 67 | Revalues: 110510 | GridSize: 299
Generation 68 | Revalues: 111790 | GridSize: 300
Generation 69 | Revalues: 113230 | GridSize: 300
Generation 70 | Revalues: 114300 | GridSize: 300
Generation 71 | Revalues: 115370 | GridSize: 300
Generation 72 | Revalues: 116420 | GridSize: 300
Generation 73 | Revalues: 117620 | GridSize: 300
Generation 74 | Revalues: 118750 | GridSize: 299
Generation 75 | Revalues: 119940 | GridSize: 298
Generation 76 | Revalues: 121130 | GridSize: 298
Generation 77 | Revalues: 122200 | GridSize: 299
Generation 78 | Revalues: 123310 | GridSize: 300
Generation 79 | Revalues: 124340 | GridSize: 300
Generation 80 | Revalues: 125410 | GridSize: 296
Generation 81 | Revalues: 126670 | GridSize: 297
Generation 82 | Revalues: 127700 | GridSize: 300
Generation 83 | Revalues: 128710 | GridSize: 300
Generation 84 | Revalues: 129730 | GridSize: 299
Generation 85 | Revalues: 130750 | GridSize: 300
Generation 86 | Revalues: 131940 | GridSize: 300
Generation 87 | Revalues: 132990 | GridSize: 300
Generation 88 | Revalues: 134060 | GridSize: 300
Generation 89 | Revalues: 135110 | GridSize: 300
Generation 90 | Revalues: 136220 | GridSize: 300
Generation 91 | Revalues: 137230 | GridSize: 300
Generation 92 | Revalues: 138500 | GridSize: 300
Generation 93 | Revalues: 139540 | GridSize: 298
Generation 94 | Revalues: 140580 | GridSize: 300
Generation 95 | Revalues: 141660 | GridSize: 300
Generation 96 | Revalues: 142690 | GridSize: 300
Generation 97 | Revalues: 143810 | GridSize: 300
Generation 98 | Revalues: 145070 | GridSize: 299
Generation 99 | Revalues: 146110 | GridSize: 300
Generation 100 | Revalues: 147230 | GridSize: 300
Generation 101 | Revalues: 148230 | GridSize: 300
Generation 102 | Revalues: 149290 | GridSize: 300
Generation 103 | Revalues: 150390 | GridSize: 300
Generation 104 | Revalues: 151460 | GridSize: 299
Generation 105 | Revalues: 152550 | GridSize: 300
Generation 106 | Revalues: 153740 | GridSize: 296
Generation 107 | Revalues: 154920 | GridSize: 299
Generation 108 | Revalues: 155960 | GridSize: 299
Generation 109 | Revalues: 157090 | GridSize: 295
Generation 110 | Revalues: 158120 | GridSize: 299
Generation 111 | Revalues: 159150 | GridSize: 300
Generation 112 | Revalues: 160200 | GridSize: 300
Generation 113 | Revalues: 161260 | GridSize: 300
Generation 114 | Revalues: 162330 | GridSize: 299
Generation 115 | Revalues: 163410 | GridSize: 299
Generation 116 | Revalues: 164610 | GridSize: 300
Generation 117 | Revalues: 165870 | GridSize: 297
Generation 118 | Revalues: 166920 | GridSize: 300
Generation 119 | Revalues: 168010 | GridSize: 300
Generation 120 | Revalues: 169050 | GridSize: 300
Generation 121 | Revalues: 170070 | GridSize: 300
Generation 122 | Revalues: 171090 | GridSize: 300
