Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 17450 | GridSize: 186
Generation 2 | Revalues: 19190 | GridSize: 201
Generation 3 | Revalues: 22670 | GridSize: 182
Generation 4 | Revalues: 25660 | GridSize: 190
Generation 5 | Revalues: 27780 | GridSize: 193
Generation 6 | Revalues: 29640 | GridSize: 196
Generation 7 | Revalues: 31750 | GridSize: 192
Generation 8 | Revalues: 33140 | GridSize: 210
Generation 9 | Revalues: 35080 | GridSize: 204
Generation 10 | Revalues: 37100 | GridSize: 225
Generation 11 | Revalues: 38740 | GridSize: 230
Generation 12 | Revalues: 40340 | GridSize: 233
Generation 13 | Revalues: 41680 | GridSize: 243
Generation 14 | Revalues: 44160 | GridSize: 242
Generation 15 | Revalues: 45950 | GridSize: 234
Generation 16 | Revalues: 47770 | GridSize: 237
Generation 17 | Revalues: 49000 | GridSize: 248
Generation 18 | Revalues: 50250 | GridSize: 263
Generation 19 | Revalues: 51660 | GridSize: 272
Generation 20 | Revalues: 52790 | GridSize: 272
Generation 21 | Revalues: 54000 | GridSize: 270
Generation 22 | Revalues: 55240 | GridSize: 260
Generation 23 | Revalues: 56590 | GridSize: 252
Generation 24 | Revalues: 57820 | GridSize: 253
Generation 25 | Revalues: 59120 | GridSize: 256
Generation 26 | Revalues: 60740 | GridSize: 251
Generation 27 | Revalues: 62240 | GridSize: 264
Generation 28 | Revalues: 63530 | GridSize: 250
Generation 29 | Revalues: 64740 | GridSize: 258
Generation 30 | Revalues: 66040 | GridSize: 271
Generation 31 | Revalues: 67570 | GridSize: 273
Generation 32 | Revalues: 68840 | GridSize: 265
Generation 33 | Revalues: 69900 | GridSize: 251
Generation 34 | Revalues: 70990 | GridSize: 256
Generation 35 | Revalues: 72030 | GridSize: 255
Generation 36 | Revalues: 73230 | GridSize: 259
Generation 37 | Revalues: 74600 | GridSize: 273
Generation 38 | Revalues: 76040 | GridSize: 263
Generation 39 | Revalues: 77160 | GridSize: 259
Generation 40 | Revalues: 78160 | GridSize: 262
Generation 41 | Revalues: 79460 | GridSize: 268
Generation 42 | Revalues: 80820 | GridSize: 266
Generation 43 | Revalues: 81970 | GridSize: 272
Generation 44 | Revalues: 83090 | GridSize: 277
Generation 45 | Revalues: 84190 | GridSize: 287
Generation 46 | Revalues: 85440 | GridSize: 280
