Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 8390 | GridSize: 106
Generation 2 | Revalues: 10840 | GridSize: 127
Generation 3 | Revalues: 16580 | GridSize: 100
Generation 4 | Revalues: 18500 | GridSize: 95
Generation 5 | Revalues: 20080 | GridSize: 103
Generation 6 | Revalues: 21280 | GridSize: 111
Generation 7 | Revalues: 22600 | GridSize: 118
Generation 8 | Revalues: 23770 | GridSize: 124
Generation 9 | Revalues: 25430 | GridSize: 119
Generation 10 | Revalues: 26720 | GridSize: 123
Generation 11 | Revalues: 28270 | GridSize: 121
Generation 12 | Revalues: 29410 | GridSize: 122
Generation 13 | Revalues: 30460 | GridSize: 131
Generation 14 | Revalues: 32930 | GridSize: 132
Generation 15 | Revalues: 34480 | GridSize: 138
Generation 16 | Revalues: 35970 | GridSize: 141
Generation 17 | Revalues: 37570 | GridSize: 144
Generation 18 | Revalues: 38660 | GridSize: 150
Generation 19 | Revalues: 40300 | GridSize: 153
Generation 20 | Revalues: 41500 | GridSize: 150
Generation 21 | Revalues: 42830 | GridSize: 147
Generation 22 | Revalues: 44050 | GridSize: 138
Generation 23 | Revalues: 45310 | GridSize: 132
Generation 24 | Revalues: 47040 | GridSize: 135
Generation 25 | Revalues: 49830 | GridSize: 130
Generation 26 | Revalues: 50910 | GridSize: 134
Generation 27 | Revalues: 51990 | GridSize: 140
Generation 28 | Revalues: 53160 | GridSize: 138
Generation 29 | Revalues: 54350 | GridSize: 144
Generation 30 | Revalues: 55510 | GridSize: 146
Generation 31 | Revalues: 56530 | GridSize: 149
Generation 32 | Revalues: 57700 | GridSize: 147
Generation 33 | Revalues: 59460 | GridSize: 134
Generation 34 | Revalues: 60550 | GridSize: 141
Generation 35 | Revalues: 61800 | GridSize: 141
Generation 36 | Revalues: 62880 | GridSize: 143
Generation 37 | Revalues: 63980 | GridSize: 139
Generation 38 | Revalues: 65270 | GridSize: 135
Generation 39 | Revalues: 66390 | GridSize: 140
Generation 40 | Revalues: 67450 | GridSize: 144
Generation 41 | Revalues: 68490 | GridSize: 145
Generation 42 | Revalues: 69670 | GridSize: 147
Generation 43 | Revalues: 71270 | GridSize: 153
Generation 44 | Revalues: 72290 | GridSize: 146
Generation 45 | Revalues: 73600 | GridSize: 149
Generation 46 | Revalues: 74640 | GridSize: 151
Generation 47 | Revalues: 75660 | GridSize: 154
Generation 48 | Revalues: 76740 | GridSize: 159
Generation 49 | Revalues: 78330 | GridSize: 164
Generation 50 | Revalues: 79370 | GridSize: 160
Generation 51 | Revalues: 80410 | GridSize: 163
Generation 52 | Revalues: 81520 | GridSize: 164
Generation 53 | Revalues: 82660 | GridSize: 164
Generation 54 | Revalues: 83880 | GridSize: 168
Generation 55 | Revalues: 84940 | GridSize: 171
Generation 56 | Revalues: 86010 | GridSize: 179
Generation 57 | Revalues: 87110 | GridSize: 173
Generation 58 | Revalues: 88330 | GridSize: 174
Generation 59 | Revalues: 89440 | GridSize: 172
Generation 60 | Revalues: 90790 | GridSize: 170
Generation 61 | Revalues: 91810 | GridSize: 173
Generation 62 | Revalues: 92850 | GridSize: 176
Generation 63 | Revalues: 93950 | GridSize: 177
Generation 64 | Revalues: 95170 | GridSize: 176
Generation 65 | Revalues: 96410 | GridSize: 170
Generation 66 | Revalues: 97540 | GridSize: 167
Generation 67 | Revalues: 98580 | GridSize: 169
Generation 68 | Revalues: 99770 | GridSize: 173
Generation 69 | Revalues: 100890 | GridSize: 181
Generation 70 | Revalues: 101900 | GridSize: 178
Generation 71 | Revalues: 103000 | GridSize: 186
Generation 72 | Revalues: 104020 | GridSize: 189
Generation 73 | Revalues: 105030 | GridSize: 191
Generation 74 | Revalues: 106160 | GridSize: 193
Generation 75 | Revalues: 107180 | GridSize: 196
