Generation 0 | Revalues: 100 | GridSize: 9
Generation 1 | Revalues: 10560 | GridSize: 131
Generation 2 | Revalues: 14820 | GridSize: 149
Generation 3 | Revalues: 16330 | GridSize: 155
Generation 4 | Revalues: 17800 | GridSize: 161
Generation 5 | Revalues: 19110 | GridSize: 176
Generation 6 | Revalues: 21140 | GridSize: 172
Generation 7 | Revalues: 22600 | GridSize: 166
Generation 8 | Revalues: 24740 | GridSize: 184
Generation 9 | Revalues: 26010 | GridSize: 186
Generation 10 | Revalues: 27190 | GridSize: 186
Generation 11 | Revalues: 28320 | GridSize: 192
Generation 12 | Revalues: 29460 | GridSize: 197
Generation 13 | Revalues: 30560 | GridSize: 205
Generation 14 | Revalues: 31800 | GridSize: 211
Generation 15 | Revalues: 32890 | GridSize: 215
Generation 16 | Revalues: 34390 | GridSize: 219
Generation 17 | Revalues: 35420 | GridSize: 229
Generation 18 | Revalues: 36570 | GridSize: 238
Generation 19 | Revalues: 37970 | GridSize: 237
Generation 20 | Revalues: 39350 | GridSize: 224
Generation 21 | Revalues: 40460 | GridSize: 224
Generation 22 | Revalues: 41480 | GridSize: 234
Generation 23 | Revalues: 42520 | GridSize: 245
Generation 24 | Revalues: 43720 | GridSize: 250
Generation 25 | Revalues: 44730 | GridSize: 253
Generation 26 | Revalues: 45960 | GridSize: 251
Generation 27 | Revalues: 46990 | GridSize: 247
Generation 28 | Revalues: 48050 | GridSize: 248
Generation 29 | Revalues: 49120 | GridSize: 252
Generation 30 | Revalues: 50120 | GridSize: 263
Generation 31 | Revalues: 51160 | GridSize: 263
Generation 32 | Revalues: 52240 | GridSize: 268
Generation 33 | Revalues: 53250 | GridSize: 266
Generation 34 | Revalues: 54310 | GridSize: 267
Generation 35 | Revalues: 55390 | GridSize: 267
Generation 36 | Revalues: 56410 | GridSize: 272
Generation 37 | Revalues: 57430 | GridSize: 277
Generation 38 | Revalues: 58450 | GridSize: 280
Generation 39 | Revalues: 59660 | GridSize: 273
Generation 40 | Revalues: 60700 | GridSize: 271
Generation 41 | Revalues: 61700 | GridSize: 279
Generation 42 | Revalues: 62790 | GridSize: 284
Generation 43 | Revalues: 63850 | GridSize: 284
Generation 44 | Revalues: 64930 | GridSize: 284
Generation 45 | Revalues: 65960 | GridSize: 290
Generation 46 | Revalues: 66970 | GridSize: 293
Generation 47 | Revalues: 68010 | GridSize: 300
Generation 48 | Revalues: 69170 | GridSize: 295
Generation 49 | Revalues: 70180 | GridSize: 295
Generation 50 | Revalues: 71210 | GridSize: 296
Generation 51 | Revalues: 72220 | GridSize: 299
Generation 52 | Revalues: 73320 | GridSize: 300
Generation 53 | Revalues: 74360 | GridSize: 300
Generation 54 | Revalues: 75400 | GridSize: 299
Generation 55 | Revalues: 76430 | GridSize: 300
Generation 56 | Revalues: 77480 | GridSize: 299
Generation 57 | Revalues: 78510 | GridSize: 295
Generation 58 | Revalues: 79560 | GridSize: 299
Generation 59 | Revalues: 80690 | GridSize: 296
Generation 60 | Revalues: 81710 | GridSize: 300
Generation 61 | Revalues: 82710 | GridSize: 299
Generation 62 | Revalues: 83930 | GridSize: 300
Generation 63 | Revalues: 85010 | GridSize: 300
Generation 64 | Revalues: 86190 | GridSize: 298
Generation 65 | Revalues: 87270 | GridSize: 298
Generation 66 | Revalues: 88280 | GridSize: 297
Generation 67 | Revalues: 89290 | GridSize: 300
Generation 68 | Revalues: 90290 | GridSize: 299
Generation 69 | Revalues: 91390 | GridSize: 294
Generation 70 | Revalues: 92520 | GridSize: 292
Generation 71 | Revalues: 93530 | GridSize: 291
Generation 72 | Revalues: 94670 | GridSize: 294
Generation 73 | Revalues: 95750 | GridSize: 292
Generation 74 | Revalues: 96820 | GridSize: 294
Generation 75 | Revalues: 97880 | GridSize: 298
Generation 76 | Revalues: 98890 | GridSize: 299
Generation 77 | Revalues: 100020 | GridSize: 299
Generation 78 | Revalues: 101090 | GridSize: 298
Generation 79 | Revalues: 102130 | GridSize: 300
Generation 80 | Revalues: 103130 | GridSize: 299
Generation 81 | Revalues: 104160 | GridSize: 300
Generation 82 | Revalues: 105160 | GridSize: 300
Generation 83 | Revalues: 106230 | GridSize: 299
Generation 84 | Revalues: 107250 | GridSize: 295
Generation 85 | Revalues: 108290 | GridSize: 294
Generation 86 | Revalues: 109350 | GridSize: 296
Generation 87 | Revalues: 110450 | GridSize: 296
Generation 88 | Revalues: 111500 | GridSize: 300
Generation 89 | Revalues: 112560 | GridSize: 299
Generation 90 | Revalues: 113590 | GridSize: 299
Generation 91 | Revalues: 114610 | GridSize: 300
Generation 92 | Revalues: 115620 | GridSize: 300
Generation 93 | Revalues: 116740 | GridSize: 297
Generation 94 | Revalues: 117760 | GridSize: 299
Generation 95 | Revalues: 118840 | GridSize: 294
Generation 96 | Revalues: 119920 | GridSize: 300
Generation 97 | Revalues: 120920 | GridSize: 300
Generation 98 | Revalues: 121970 | GridSize: 300
Generation 99 | Revalues: 123000 | GridSize: 298
Generation 100 | Revalues: 124000 | GridSize: 300
Generation 101 | Revalues: 125000 | GridSize: 300
Generation 102 | Revalues: 126010 | GridSize: 300
Generation 103 | Revalues: 127110 | GridSize: 299
Generation 104 | Revalues: 128110 | GridSize: 300
Generation 105 | Revalues: 129120 | GridSize: 299
Generation 106 | Revalues: 130130 | GridSize: 300
Generation 107 | Revalues: 131190 | GridSize: 299
Generation 108 | Revalues: 132320 | GridSize: 299
Generation 109 | Revalues: 133330 | GridSize: 296
Generation 110 | Revalues: 134330 | GridSize: 300
Generation 111 | Revalues: 135360 | GridSize: 300
Generation 112 | Revalues: 136360 | GridSize: 300
Generation 113 | Revalues: 137370 | GridSize: 300
Generation 114 | Revalues: 138370 | GridSize: 300
Generation 115 | Revalues: 139380 | GridSize: 300
Generation 116 | Revalues: 140390 | GridSize: 299
Generation 117 | Revalues: 141490 | GridSize: 300
Generation 118 | Revalues: 142540 | GridSize: 300
Generation 119 | Revalues: 143550 | GridSize: 300
Generation 120 | Revalues: 144630 | GridSize: 300
Generation 121 | Revalues: 145840 | GridSize: 296
Generation 122 | Revalues: 146860 | GridSize: 299
Generation 123 | Revalues: 147890 | GridSize: 300
Generation 124 | Revalues: 148920 | GridSize: 300
Generation 125 | Revalues: 149970 | GridSize: 300
Generation 126 | Revalues: 150970 | GridSize: 300
Generation 127 | Revalues: 152020 | GridSize: 299
Generation 128 | Revalues: 153020 | GridSize: 299
Generation 129 | Revalues: 154020 | GridSize: 300
Generation 130 | Revalues: 155020 | GridSize: 300
Generation 131 | Revalues: 156030 | GridSize: 298
Generation 132 | Revalues: 157070 | GridSize: 300
Generation 133 | Revalues: 158120 | GridSize: 299
Generation 134 | Revalues: 159120 | GridSize: 300
Generation 135 | Revalues: 160190 | GridSize: 300
Generation 136 | Revalues: 161270 | GridSize: 300
Generation 137 | Revalues: 162270 | GridSize: 300
Generation 138 | Revalues: 163270 | GridSize: 300
Generation 139 | Revalues: 164300 | GridSize: 300
Generation 140 | Revalues: 165300 | GridSize: 300
Generation 141 | Revalues: 166330 | GridSize: 300
Generation 142 | Revalues: 167360 | GridSize: 296
Generation 143 | Revalues: 168360 | GridSize: 300
Generation 144 | Revalues: 169360 | GridSize: 300
Generation 145 | Revalues: 170370 | GridSize: 300
Generation 146 | Revalues: 171370 | GridSize: 300
Generation 147 | Revalues: 172370 | GridSize: 298
Generation 148 | Revalues: 173410 | GridSize: 300
Generation 149 | Revalues: 174410 | GridSize: 300
Generation 150 | Revalues: 175410 | GridSize: 300
Generation 151 | Revalues: 176520 | GridSize: 300
Generation 152 | Revalues: 177530 | GridSize: 300
Generation 153 | Revalues: 178540 | GridSize: 299
Generation 154 | Revalues: 179550 | GridSize: 300
Generation 155 | Revalues: 180670 | GridSize: 294
Generation 156 | Revalues: 181680 | GridSize: 300
Generation 157 | Revalues: 182700 | GridSize: 300
Generation 158 | Revalues: 183800 | GridSize: 298
Generation 159 | Revalues: 184890 | GridSize: 300
Generation 160 | Revalues: 185950 | GridSize: 298
Generation 161 | Revalues: 186970 | GridSize: 297
Generation 162 | Revalues: 188000 | GridSize: 300
Generation 163 | Revalues: 189010 | GridSize: 300
Generation 164 | Revalues: 190010 | GridSize: 300
Generation 165 | Revalues: 191030 | GridSize: 300
Generation 166 | Revalues: 192030 | GridSize: 300
Generation 167 | Revalues: 193030 | GridSize: 300
Generation 168 | Revalues: 194080 | GridSize: 300
Generation 169 | Revalues: 195130 | GridSize: 300
Generation 170 | Revalues: 196150 | GridSize: 300
Generation 171 | Revalues: 197150 | GridSize: 300
Generation 172 | Revalues: 198150 | GridSize: 300
Generation 173 | Revalues: 199180 | GridSize: 300
Generation 174 | Revalues: 200200 | GridSize: 300
Generation 175 | Revalues: 201250 | GridSize: 300
Generation 176 | Revalues: 202270 | GridSize: 300
Generation 177 | Revalues: 203270 | GridSize: 300
Generation 178 | Revalues: 204300 | GridSize: 300
Generation 179 | Revalues: 205370 | GridSize: 300
Generation 180 | Revalues: 206380 | GridSize: 300
Generation 181 | Revalues: 207490 | GridSize: 299
Generation 182 | Revalues: 208640 | GridSize: 298
Generation 183 | Revalues: 209660 | GridSize: 297
Generation 184 | Revalues: 210690 | GridSize: 300
Generation 185 | Revalues: 211710 | GridSize: 298
Generation 186 | Revalues: 212710 | GridSize: 300
Generation 187 | Revalues: 213720 | GridSize: 300
Generation 188 | Revalues: 214750 | GridSize: 299
Generation 189 | Revalues: 215750 | GridSize: 294
Generation 190 | Revalues: 216760 | GridSize: 297
Generation 191 | Revalues: 217810 | GridSize: 300
Generation 192 | Revalues: 218830 | GridSize: 300
Generation 193 | Revalues: 219830 | GridSize: 300
Generation 194 | Revalues: 220850 | GridSize: 300
Generation 195 | Revalues: 221890 | GridSize: 300
Generation 196 | Revalues: 222930 | GridSize: 300
Generation 197 | Revalues: 223930 | GridSize: 300
Generation 198 | Revalues: 225080 | GridSize: 300
Generation 199 | Revalues: 226090 | GridSize: 300
Generation 200 | Revalues: 227120 | GridSize: 299
Generation 201 | Revalues: 228120 | GridSize: 300
Generation 202 | Revalues: 229130 | GridSize: 299
Generation 203 | Revalues: 230150 | GridSize: 298
Generation 204 | Revalues: 231150 | GridSize: 300
Generation 205 | Revalues: 232160 | GridSize: 300
Generation 206 | Revalues: 233170 | GridSize: 300
Generation 207 | Revalues: 234170 | GridSize: 300
Generation 208 | Revalues: 235260 | GridSize: 300
Generation 209 | Revalues: 236300 | GridSize: 300
Generation 210 | Revalues: 237300 | GridSize: 300
Generation 211 | Revalues: 238320 | GridSize: 300
Generation 212 | Revalues: 239430 | GridSize: 298
Generation 213 | Revalues: 240520 | GridSize: 300
Generation 214 | Revalues: 241620 | GridSize: 300
Generation 215 | Revalues: 242620 | GridSize: 300
Generation 216 | Revalues: 243620 | GridSize: 299
Generation 217 | Revalues: 244620 | GridSize: 300
Generation 218 | Revalues: 245700 | GridSize: 299
Generation 219 | Revalues: 246710 | GridSize: 300
Generation 220 | Revalues: 247740 | GridSize: 300
Generation 221 | Revalues: 248740 | GridSize: 300
Generation 222 | Revalues: 249740 | GridSize: 300
Generation 223 | Revalues: 250750 | GridSize: 300
Generation 224 | Revalues: 251780 | GridSize: 300
Generation 225 | Revalues: 252790 | GridSize: 300
Generation 226 | Revalues: 253790 | GridSize: 300
Generation 227 | Revalues: 254800 | GridSize: 300
Generation 228 | Revalues: 255800 | GridSize: 300
Generation 229 | Revalues: 256810 | GridSize: 300
Generation 230 | Revalues: 257810 | GridSize: 300
Generation 231 | Revalues: 258840 | GridSize: 300
Generation 232 | Revalues: 259870 | GridSize: 300
Generation 233 | Revalues: 260900 | GridSize: 300
Generation 234 | Revalues: 261910 | GridSize: 300
Generation 235 | Revalues: 262910 | GridSize: 300
Generation 236 | Revalues: 263910 | GridSize: 300
Generation 237 | Revalues: 265130 | GridSize: 300
Generation 238 | Revalues: 266140 | GridSize: 299
Generation 239 | Revalues: 267140 | GridSize: 296
Generation 240 | Revalues: 268140 | GridSize: 300
Generation 241 | Revalues: 269220 | GridSize: 300
Generation 242 | Revalues: 270220 | GridSize: 300
Generation 243 | Revalues: 271220 | GridSize: 300
Generation 244 | Revalues: 272230 | GridSize: 300
Generation 245 | Revalues: 273240 | GridSize: 299
Generation 246 | Revalues: 274240 | GridSize: 300
Generation 247 | Revalues: 275250 | GridSize: 300
Generation 248 | Revalues: 276250 | GridSize: 300
Generation 249 | Revalues: 277250 | GridSize: 300
Generation 250 | Revalues: 278250 | GridSize: 296
Generation 251 | Revalues: 279270 | GridSize: 300
Generation 252 | Revalues: 280270 | GridSize: 300
Generation 253 | Revalues: 281320 | GridSize: 300
Generation 254 | Revalues: 282330 | GridSize: 300
Generation 255 | Revalues: 283370 | GridSize: 300
Generation 256 | Revalues: 284540 | GridSize: 300
Generation 257 | Revalues: 285550 | GridSize: 300
Generation 258 | Revalues: 286550 | GridSize: 300
Generation 259 | Revalues: 287550 | GridSize: 300
Generation 260 | Revalues: 288550 | GridSize: 300
Generation 261 | Revalues: 289550 | GridSize: 300
Generation 262 | Revalues: 290550 | GridSize: 299
Generation 263 | Revalues: 291570 | GridSize: 300
Generation 264 | Revalues: 292600 | GridSize: 300
Generation 265 | Revalues: 293620 | GridSize: 299
Generation 266 | Revalues: 294620 | GridSize: 300
Generation 267 | Revalues: 295670 | GridSize: 298
Generation 268 | Revalues: 296670 | GridSize: 300
Generation 269 | Revalues: 297670 | GridSize: 300
Generation 270 | Revalues: 298670 | GridSize: 300
Generation 271 | Revalues: 299670 | GridSize: 300
Generation 272 | Revalues: 300680 | GridSize: 300
Generation 273 | Revalues: 301680 | GridSize: 299
Generation 274 | Revalues: 302720 | GridSize: 300
Generation 275 | Revalues: 303750 | GridSize: 300
Generation 276 | Revalues: 304760 | GridSize: 300
Generation 277 | Revalues: 305780 | GridSize: 300
Generation 278 | Revalues: 306780 | GridSize: 300
Generation 279 | Revalues: 307780 | GridSize: 300
Generation 280 | Revalues: 308830 | GridSize: 300
Generation 281 | Revalues: 309860 | GridSize: 299
Generation 282 | Revalues: 310870 | GridSize: 300
Generation 283 | Revalues: 312000 | GridSize: 299
Generation 284 | Revalues: 313060 | GridSize: 300
Generation 285 | Revalues: 314060 | GridSize: 300
Generation 286 | Revalues: 315060 | GridSize: 300
Generation 287 | Revalues: 316060 | GridSize: 300
Generation 288 | Revalues: 317070 | GridSize: 300
Generation 289 | Revalues: 318140 | GridSize: 299
Generation 290 | Revalues: 319140 | GridSize: 300
Generation 291 | Revalues: 320210 | GridSize: 300
Generation 292 | Revalues: 321270 | GridSize: 300
Generation 293 | Revalues: 322280 | GridSize: 300
Generation 294 | Revalues: 323350 | GridSize: 299
Generation 295 | Revalues: 324380 | GridSize: 294
Generation 296 | Revalues: 325380 | GridSize: 299
Generation 297 | Revalues: 326380 | GridSize: 300
Generation 298 | Revalues: 327380 | GridSize: 300
Generation 299 | Revalues: 328380 | GridSize: 299
Generation 300 | Revalues: 329390 | GridSize: 293
Generation 301 | Revalues: 330410 | GridSize: 300
Generation 302 | Revalues: 331500 | GridSize: 300
Generation 303 | Revalues: 332530 | GridSize: 300
Generation 304 | Revalues: 333530 | GridSize: 299
Generation 305 | Revalues: 334550 | GridSize: 300
Generation 306 | Revalues: 335560 | GridSize: 300
Generation 307 | Revalues: 336570 | GridSize: 299
Generation 308 | Revalues: 337570 | GridSize: 300
Generation 309 | Revalues: 338580 | GridSize: 300
Generation 310 | Revalues: 339590 | GridSize: 300
Generation 311 | Revalues: 340610 | GridSize: 298
Generation 312 | Revalues: 341630 | GridSize: 299
Generation 313 | Revalues: 342650 | GridSize: 300
Generation 314 | Revalues: 343660 | GridSize: 300
Generation 315 | Revalues: 344670 | GridSize: 299
Generation 316 | Revalues: 345670 | GridSize: 300
Generation 317 | Revalues: 346670 | GridSize: 300
Generation 318 | Revalues: 347670 | GridSize: 300
Generation 319 | Revalues: 348690 | GridSize: 300
Generation 320 | Revalues: 349690 | GridSize: 300
Generation 321 | Revalues: 350710 | GridSize: 300
Generation 322 | Revalues: 351710 | GridSize: 300
Generation 323 | Revalues: 352710 | GridSize: 299
Generation 324 | Revalues: 353750 | GridSize: 295
Generation 325 | Revalues: 354760 | GridSize: 300
Generation 326 | Revalues: 355770 | GridSize: 299
Generation 327 | Revalues: 356770 | GridSize: 300
Generation 328 | Revalues: 357780 | GridSize: 299
Generation 329 | Revalues: 358780 | GridSize: 300
Generation 330 | Revalues: 359780 | GridSize: 297
Generation 331 | Revalues: 360800 | GridSize: 300
Generation 332 | Revalues: 361800 | GridSize: 300
Generation 333 | Revalues: 362800 | GridSize: 299
Generation 334 | Revalues: 363800 | GridSize: 300
Generation 335 | Revalues: 364830 | GridSize: 300
Generation 336 | Revalues: 365870 | GridSize: 300
Generation 337 | Revalues: 366870 | GridSize: 300
Generation 338 | Revalues: 367870 | GridSize: 300
Generation 339 | Revalues: 368870 | GridSize: 299
Generation 340 | Revalues: 369870 | GridSize: 299
Generation 341 | Revalues: 370870 | GridSize: 300
Generation 342 | Revalues: 371870 | GridSize: 300
Generation 343 | Revalues: 372880 | GridSize: 300
Generation 344 | Revalues: 373890 | GridSize: 299
Generation 345 | Revalues: 374890 | GridSize: 300
Generation 346 | Revalues: 375890 | GridSize: 300
Generation 347 | Revalues: 376970 | GridSize: 300
Generation 348 | Revalues: 377990 | GridSize: 300
Generation 349 | Revalues: 378990 | GridSize: 300
Generation 350 | Revalues: 380100 | GridSize: 300
Generation 351 | Revalues: 381140 | GridSize: 300
Generation 352 | Revalues: 382140 | GridSize: 300
Generation 353 | Revalues: 383140 | GridSize: 300
Generation 354 | Revalues: 384140 | GridSize: 300
Generation 355 | Revalues: 385140 | GridSize: 300
Generation 356 | Revalues: 386160 | GridSize: 300
Generation 357 | Revalues: 387170 | GridSize: 300
Generation 358 | Revalues: 388170 | GridSize: 300
Generation 359 | Revalues: 389190 | GridSize: 300
Generation 360 | Revalues: 390190 | GridSize: 300
Generation 361 | Revalues: 391190 | GridSize: 300
Generation 362 | Revalues: 392200 | GridSize: 300
Generation 363 | Revalues: 393200 | GridSize: 300
Generation 364 | Revalues: 394200 | GridSize: 300
Generation 365 | Revalues: 395220 | GridSize: 300
Generation 366 | Revalues: 396220 | GridSize: 300
Generation 367 | Revalues: 397230 | GridSize: 299
Generation 368 | Revalues: 398230 | GridSize: 300
Generation 369 | Revalues: 399230 | GridSize: 300
Generation 370 | Revalues: 400230 | GridSize: 299
Generation 371 | Revalues: 401240 | GridSize: 300
Generation 372 | Revalues: 402350 | GridSize: 299
Generation 373 | Revalues: 403410 | GridSize: 300
Generation 374 | Revalues: 404430 | GridSize: 300
Generation 375 | Revalues: 405440 | GridSize: 300
Generation 376 | Revalues: 406460 | GridSize: 299
Generation 377 | Revalues: 407460 | GridSize: 300
Generation 378 | Revalues: 408470 | GridSize: 300
Generation 379 | Revalues: 409470 | GridSize: 300
Generation 380 | Revalues: 410500 | GridSize: 300
Generation 381 | Revalues: 411500 | GridSize: 300
Generation 382 | Revalues: 412500 | GridSize: 298
Generation 383 | Revalues: 413520 | GridSize: 300
Generation 384 | Revalues: 414520 | GridSize: 300
Generation 385 | Revalues: 415520 | GridSize: 300
Generation 386 | Revalues: 416520 | GridSize: 300
Generation 387 | Revalues: 417520 | GridSize: 300
Generation 388 | Revalues: 418520 | GridSize: 300
Generation 389 | Revalues: 419520 | GridSize: 300
Generation 390 | Revalues: 420530 | GridSize: 300
Generation 391 | Revalues: 421530 | GridSize: 300
Generation 392 | Revalues: 422560 | GridSize: 300
Generation 393 | Revalues: 423600 | GridSize: 300
Generation 394 | Revalues: 424610 | GridSize: 300
Generation 395 | Revalues: 425610 | GridSize: 300
Generation 396 | Revalues: 426620 | GridSize: 300
Generation 397 | Revalues: 427620 | GridSize: 300
Generation 398 | Revalues: 428620 | GridSize: 300
Generation 399 | Revalues: 429620 | GridSize: 300
Generation 400 | Revalues: 430620 | GridSize: 300
Generation 401 | Revalues: 431660 | GridSize: 300
Generation 402 | Revalues: 432660 | GridSize: 300
Generation 403 | Revalues: 433660 | GridSize: 300
Generation 404 | Revalues: 434680 | GridSize: 300
Generation 405 | Revalues: 435730 | GridSize: 300
Generation 406 | Revalues: 436730 | GridSize: 300
Generation 407 | Revalues: 437740 | GridSize: 300
Generation 408 | Revalues: 438750 | GridSize: 300
