Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 11360 | GridSize: 87
Generation 2 | Revalues: 15510 | GridSize: 90
Generation 3 | Revalues: 16960 | GridSize: 93
Generation 4 | Revalues: 18520 | GridSize: 95
Generation 5 | Revalues: 19870 | GridSize: 94
Generation 6 | Revalues: 21480 | GridSize: 99
Generation 7 | Revalues: 22660 | GridSize: 106
Generation 8 | Revalues: 24460 | GridSize: 104
Generation 9 | Revalues: 25700 | GridSize: 110
Generation 10 | Revalues: 26870 | GridSize: 110
Generation 11 | Revalues: 28490 | GridSize: 103
Generation 12 | Revalues: 29790 | GridSize: 120
Generation 13 | Revalues: 30960 | GridSize: 115
Generation 14 | Revalues: 32330 | GridSize: 122
Generation 15 | Revalues: 33410 | GridSize: 122
Generation 16 | Revalues: 34810 | GridSize: 128
Generation 17 | Revalues: 36700 | GridSize: 113
Generation 18 | Revalues: 38270 | GridSize: 121
Generation 19 | Revalues: 39760 | GridSize: 127
Generation 20 | Revalues: 41340 | GridSize: 120
Generation 21 | Revalues: 42400 | GridSize: 118
Generation 22 | Revalues: 44560 | GridSize: 120
Generation 23 | Revalues: 45950 | GridSize: 115
Generation 24 | Revalues: 46990 | GridSize: 118
Generation 25 | Revalues: 48090 | GridSize: 113
Generation 26 | Revalues: 49170 | GridSize: 111
Generation 27 | Revalues: 50520 | GridSize: 116
Generation 28 | Revalues: 51750 | GridSize: 119
Generation 29 | Revalues: 53080 | GridSize: 125
Generation 30 | Revalues: 54240 | GridSize: 126
Generation 31 | Revalues: 55270 | GridSize: 125
Generation 32 | Revalues: 56400 | GridSize: 128
Generation 33 | Revalues: 57460 | GridSize: 128
Generation 34 | Revalues: 58550 | GridSize: 131
Generation 35 | Revalues: 59660 | GridSize: 134
Generation 36 | Revalues: 60910 | GridSize: 137
Generation 37 | Revalues: 62060 | GridSize: 128
Generation 38 | Revalues: 63240 | GridSize: 123
Generation 39 | Revalues: 64260 | GridSize: 118
Generation 40 | Revalues: 65360 | GridSize: 118
