Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 20540 | GridSize: 240
Generation 2 | Revalues: 24740 | GridSize: 234
Generation 3 | Revalues: 27140 | GridSize: 232
Generation 4 | Revalues: 30400 | GridSize: 261
Generation 5 | Revalues: 33160 | GridSize: 243
Generation 6 | Revalues: 34540 | GridSize: 256
Generation 7 | Revalues: 37290 | GridSize: 232
Generation 8 | Revalues: 39360 | GridSize: 238
Generation 9 | Revalues: 41140 | GridSize: 228
Generation 10 | Revalues: 42460 | GridSize: 234
Generation 11 | Revalues: 44180 | GridSize: 233
Generation 12 | Revalues: 45690 | GridSize: 239
Generation 13 | Revalues: 47160 | GridSize: 247
Generation 14 | Revalues: 48450 | GridSize: 254
Generation 15 | Revalues: 49640 | GridSize: 257
Generation 16 | Revalues: 51390 | GridSize: 252
Generation 17 | Revalues: 52660 | GridSize: 258
Generation 18 | Revalues: 54060 | GridSize: 265
Generation 19 | Revalues: 55130 | GridSize: 279
Generation 20 | Revalues: 56360 | GridSize: 289
Generation 21 | Revalues: 57790 | GridSize: 283
Generation 22 | Revalues: 59050 | GridSize: 288
Generation 23 | Revalues: 60150 | GridSize: 300
Generation 24 | Revalues: 61530 | GridSize: 294
Generation 25 | Revalues: 62980 | GridSize: 280
Generation 26 | Revalues: 64150 | GridSize: 282
Generation 27 | Revalues: 65280 | GridSize: 294
Generation 28 | Revalues: 66670 | GridSize: 295
Generation 29 | Revalues: 68340 | GridSize: 297
Generation 30 | Revalues: 69790 | GridSize: 290
Generation 31 | Revalues: 71020 | GridSize: 282
Generation 32 | Revalues: 72140 | GridSize: 287
Generation 33 | Revalues: 73450 | GridSize: 284
Generation 34 | Revalues: 74610 | GridSize: 293
Generation 35 | Revalues: 75790 | GridSize: 297
Generation 36 | Revalues: 77210 | GridSize: 298
Generation 37 | Revalues: 78270 | GridSize: 300
Generation 38 | Revalues: 79520 | GridSize: 300
Generation 39 | Revalues: 80750 | GridSize: 300
Generation 40 | Revalues: 82000 | GridSize: 294
Generation 41 | Revalues: 83300 | GridSize: 300
Generation 42 | Revalues: 84700 | GridSize: 298
Generation 43 | Revalues: 86150 | GridSize: 294
Generation 44 | Revalues: 87300 | GridSize: 300
Generation 45 | Revalues: 88590 | GridSize: 300
Generation 46 | Revalues: 89730 | GridSize: 300
Generation 47 | Revalues: 91300 | GridSize: 296
Generation 48 | Revalues: 92430 | GridSize: 299
Generation 49 | Revalues: 93800 | GridSize: 297
Generation 50 | Revalues: 94970 | GridSize: 295
Generation 51 | Revalues: 96160 | GridSize: 300
Generation 52 | Revalues: 97980 | GridSize: 281
Generation 53 | Revalues: 99310 | GridSize: 289
Generation 54 | Revalues: 100850 | GridSize: 288
Generation 55 | Revalues: 101990 | GridSize: 291
Generation 56 | Revalues: 103240 | GridSize: 290
Generation 57 | Revalues: 104300 | GridSize: 287
Generation 58 | Revalues: 105730 | GridSize: 276
Generation 59 | Revalues: 106780 | GridSize: 282
Generation 60 | Revalues: 108200 | GridSize: 286
Generation 61 | Revalues: 109470 | GridSize: 296
Generation 62 | Revalues: 110660 | GridSize: 293
Generation 63 | Revalues: 111660 | GridSize: 299
Generation 64 | Revalues: 112660 | GridSize: 300
Generation 65 | Revalues: 113700 | GridSize: 290
Generation 66 | Revalues: 114870 | GridSize: 292
Generation 67 | Revalues: 116020 | GridSize: 293
Generation 68 | Revalues: 117320 | GridSize: 290
Generation 69 | Revalues: 118440 | GridSize: 287
Generation 70 | Revalues: 120150 | GridSize: 291
Generation 71 | Revalues: 121180 | GridSize: 297
Generation 72 | Revalues: 122390 | GridSize: 297
Generation 73 | Revalues: 123620 | GridSize: 300
Generation 74 | Revalues: 124790 | GridSize: 300
Generation 75 | Revalues: 125890 | GridSize: 299
Generation 76 | Revalues: 127020 | GridSize: 300
Generation 77 | Revalues: 128090 | GridSize: 299
Generation 78 | Revalues: 129120 | GridSize: 299
Generation 79 | Revalues: 130280 | GridSize: 300
Generation 80 | Revalues: 131450 | GridSize: 297
Generation 81 | Revalues: 132710 | GridSize: 298
Generation 82 | Revalues: 133900 | GridSize: 300
Generation 83 | Revalues: 134960 | GridSize: 296
Generation 84 | Revalues: 136160 | GridSize: 300
Generation 85 | Revalues: 137170 | GridSize: 293
Generation 86 | Revalues: 138300 | GridSize: 297
Generation 87 | Revalues: 139470 | GridSize: 300
Generation 88 | Revalues: 140610 | GridSize: 300
Generation 89 | Revalues: 141640 | GridSize: 299
Generation 90 | Revalues: 142810 | GridSize: 300
Generation 91 | Revalues: 143890 | GridSize: 291
Generation 92 | Revalues: 144960 | GridSize: 295
Generation 93 | Revalues: 146140 | GridSize: 293
Generation 94 | Revalues: 147200 | GridSize: 300
